, DistFront, 122.24, DistDow, 3236.02, DistUp, 290.37
, DistFront, 120.99, DistDow, 122.89, DistUp, 285.43
, DistFront, 121.46, DistDow, 122.45, DistUp, 288.74
, DistFront, 120.99, DistDow, 122.41, DistUp, 291.21
, DistFront, 120.14, DistDow, 123.69, DistUp, 293.32
, DistFront, 124.10, DistDow, 123.64, DistUp, 444.05
, DistFront, 122.06, DistDow, 123.62, DistUp, 286.24
, DistFront, 122.84, DistDow, 3240.99, DistUp, 443.96
, DistFront, 122.41, DistDow, 122.31, DistUp, 286.73
, DistFront, 121.38, DistDow, 122.35, DistUp, 380.39
, DistFront, 117.35, DistDow, 123.33, DistUp, 288.11
, DistFrontMean, 121.67, DistDowMean, 124.00, DistUpMean, 443.89
, DistFront, 124.42, DistDow, 123.49, DistUp, 324.91
, DistFront, 124.10, DistDow, 123.13, DistUp, 287.55
, DistFront, 124.23, DistDow, 125.46, DistUp, 444.49
, DistFront, 124.32, DistDow, 121.70, DistUp, 285.12
, DistFront, 123.96, DistDow, 124.35, DistUp, 289.05
, DistFront, 124.81, DistDow, 124.46, DistUp, 287.28
, DistFront, 125.39, DistDow, 124.54, DistUp, 289.98
, DistFront, 124.61, DistDow, 124.61, DistUp, 290.31
, DistFront, 124.13, DistDow, 125.10, DistUp, 290.78
, DistFront, 124.30, DistDow, 124.68, DistUp, 287.89
, DistFront, 124.78, DistDow, 125.07, DistUp, 291.67
, DistFront, 123.95, DistDow, 123.42, DistUp, 295.39
, DistFront, 124.40, DistDow, 126.31, DistUp, 296.63
, DistFront, 125.63, DistDow, 3208.13, DistUp, 293.64
, DistFront, 124.12, DistDow, 122.41, DistUp, 289.47
, DistFront, 123.61, DistDow, 123.67, DistUp, 288.74
, DistFront, 119.17, DistDow, 3235.27, DistUp, 288.28
, DistFront, 124.12, DistDow, 123.64, DistUp, 287.16
, DistFront, 123.81, DistDow, 122.89, DistUp, 292.57
, DistFront, 123.45, DistDow, 124.12, DistUp, 290.88
, DistFrontMean, 123.25, DistDowMean, 122.64, DistUpMean, 286.02
, DistFront, 123.95, DistDow, 126.70, DistUp, 292.60
, DistFront, 125.90, DistDow, 123.83, DistUp, 288.03
, DistFront, 125.20, DistDow, 125.20, DistUp, 293.47
, DistFront, 123.91, DistDow, 125.20, DistUp, 289.69
, DistFront, 124.81, DistDow, 125.14, DistUp, 290.54
, DistFront, 125.17, DistDow, 123.11, DistUp, 290.97
, DistFront, 124.00, DistDow, 126.17, DistUp, 293.13
, DistFront, 124.05, DistDow, 125.77, DistUp, 289.76
, DistFront, 124.46, DistDow, 122.26, DistUp, 293.13
, DistFront, 123.03, DistDow, 125.34, DistUp, 294.00
, DistFront, 124.66, DistDow, 125.41, DistUp, 296.56
, DistFront, 124.27, DistDow, 125.85, DistUp, 296.12
, DistFront, 125.14, DistDow, 123.74, DistUp, 446.75
, DistFront, 121.96, DistDow, 122.91, DistUp, 445.97
, DistFront, 125.61, DistDow, 3224.83, DistUp, 444.83
, DistFront, 124.06, DistDow, 125.26, DistUp, 446.62
, DistFront, 124.56, DistDow, 123.98, DistUp, 381.50
, DistFront, 125.85, DistDow, 123.59, DistUp, 298.83
, DistFront, 124.17, DistDow, 126.28, DistUp, 297.16
, DistFront, 125.97, DistDow, 123.18, DistUp, 297.18
, DistFrontMean, 124.00, DistDowMean, 126.96, DistUpMean, 295.95
, DistFront, 124.71, DistDow, 124.13, DistUp, 293.38
, DistFront, 124.76, DistDow, 125.46, DistUp, 295.56
, DistFront, 125.66, DistDow, 124.66, DistUp, 290.26
, DistFront, 124.76, DistDow, 127.21, DistUp, 286.80
, DistFront, 124.74, DistDow, 128.03, DistUp, 286.82
, DistFront, 124.54, DistDow, 3215.53, DistUp, 290.90
, DistFront, 123.18, DistDow, 3222.06, DistUp, 292.77
, DistFront, 122.99, DistDow, 126.28, DistUp, 296.55
, DistFront, 124.25, DistDow, 123.59, DistUp, 293.59
, DistFront, 122.16, DistDow, 3236.89, DistUp, 291.46
, DistFront, 125.12, DistDow, 129.97, DistUp, 445.63
, DistFront, 121.92, DistDow, 3228.33, DistUp, 444.42
, DistFront, 121.80, DistDow, 3184.59, DistUp, 444.39
, DistFront, 121.48, DistDow, 3215.83, DistUp, 445.43
, DistFront, 121.75, DistDow, 122.89, DistUp, 444.47
, DistFront, 122.55, DistDow, 123.74, DistUp, 330.66
, DistFront, 122.11, DistDow, 123.74, DistUp, 332.64
, DistFront, 121.67, DistDow, 124.66, DistUp, 443.11
, DistFront, 123.38, DistDow, 125.14, DistUp, 321.96
, DistFront, 122.64, DistDow, 123.89, DistUp, 443.06
, DistFrontMean, 122.87, DistDowMean, 125.43, DistUpMean, 441.60
, DistFront, 124.35, DistDow, 132.16, DistUp, 442.76
, DistFront, 122.09, DistDow, 127.24, DistUp, 289.74
, DistFront, 121.85, DistDow, 328.45, DistUp, 443.13
, DistFront, 123.03, DistDow, 3229.63, DistUp, 291.21
, DistFront, 123.38, DistDow, 3246.92, DistUp, 446.41
, DistFront, 125.37, DistDow, 3219.06, DistUp, 444.46
, DistFront, 123.59, DistDow, 327.62, DistUp, 444.30
, DistFront, 124.00, DistDow, 125.70, DistUp, 444.98
, DistFront, 134.39, DistDow, 126.84, DistUp, 446.17
, DistFront, 120.90, DistDow, 124.18, DistUp, 444.81
, DistFront, 124.46, DistDow, 125.31, DistUp, 443.74
, DistFront, 133.89, DistDow, 124.20, DistUp, 444.10
, DistFront, 130.99, DistDow, 123.64, DistUp, 442.82
, DistFront, 125.63, DistDow, 123.88, DistUp, 443.18
, DistFront, 126.77, DistDow, 123.98, DistUp, 442.28
, DistFront, 126.04, DistDow, 124.46, DistUp, 442.47
, DistFront, 123.71, DistDow, 123.74, DistUp, 443.33
, DistFront, 124.68, DistDow, 123.78, DistUp, 444.30
, DistFront, 118.81, DistDow, 123.96, DistUp, 443.98
, DistFront, 125.26, DistDow, 123.25, DistUp, 294.13
, DistFrontMean, 122.93, DistDowMean, 126.89, DistUpMean, 289.59
, DistFront, 123.71, DistDow, 124.95, DistUp, 294.88
, DistFront, 124.00, DistDow, 125.82, DistUp, 443.64
, DistFront, 123.98, DistDow, 127.09, DistUp, 444.13
, DistFront, 123.76, DistDow, 124.20, DistUp, 293.18
, DistFront, 123.40, DistDow, 124.54, DistUp, 294.85
, DistFront, 124.12, DistDow, 124.13, DistUp, 445.26
, DistFront, 124.97, DistDow, 125.49, DistUp, 445.02
